Date,Open,High,Low,Close,Adj Close,return,log_return,realized volatility
1928-06-13,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,18.889999389648438,2.9989053025331502,4.262900417549087,1.4614019968960923
1928-06-14,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0.8470082190674244,1.2168284828038445,1.4752372114434977
1928-06-15,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,18.739999771118164,-1.6272938496464495,-2.367000456296875,1.5015724636859604
1928-06-18,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,18.399999618530273,-1.8143017969076691,-2.6415199004417467,1.5079168193462549
1928-06-19,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,18.34000015258789,-0.32608406079508434,-0.47120854361430986,1.4992433543545236
1928-06-20,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,18.56999969482422,1.254086915609287,1.7980140628244712,1.533717419577181
1928-06-21,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,18.559999465942383,-0.05385152959708206,-0.07771226119324126,1.5127025496996445
1928-06-22,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,18.540000915527344,-0.10775081352635274,-0.15553537469843448,1.4915276918661107
1928-06-25,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492,18.469999313354492,-0.3775706511115917,-0.5457502519100821,1.408358023202811
1928-06-26,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,18.68000030517578,1.1369842968507848,1.6310665930586055,1.4288800143093277
1928-06-27,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,18.860000610351562,0.9635990483678247,1.3835244084898335,1.4506333226389045
1928-06-28,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,19.06999969482422,1.1134627660478236,1.5975097861498533,1.4413411268725698
1928-06-29,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,19.139999389648438,0.3670670998658476,0.5285963254801018,1.4124605591557713
1928-07-02,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,18.979999542236328,-0.8359448929692426,-1.211082625433324,1.3991824025084092
1928-07-03,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,1.6333054834968053,2.337325429531578,1.450257369591461
1928-07-05,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,19.479999542236328,0.9849591378507716,1.4140431659018127,1.4454151575958794
1928-07-06,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,-0.4620131144908557,-0.6680885486069599,1.4459911831861003
1928-07-09,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,19.459999084472656,0.3610092678063115,0.5198884213028165,1.4359048290841905
1928-07-10,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,-0.15415611874726176,-0.22257186622542946,1.4353402703582345
1928-07-11,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,18.950000762939453,-2.470404192986375,-3.608801710261833,1.507422765825195
1928-07-12,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,18.809999465942383,-0.7387930942508003,-1.0698098580420812,1.30409166030523
1928-07-13,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,18.959999084472656,0.7974461604949301,1.1459086672516605,1.2443747780059975
1928-07-16,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,-1.371299230421008,-1.9920565599028883,1.1110518866073835
1928-07-17,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,0.5347511766912616,0.769427438234338,1.101130810906187
1928-07-18,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,1.2234120155258266,1.7543010312012441,1.0746129459384208
1928-07-19,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,18.989999771118164,-0.21019923323184475,-0.30357255686794815,0.9914975393122635
1928-07-20,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,19.030000686645508,0.2106420011030341,0.30357255686794815,0.985857017295853
1928-07-23,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,19.1200008392334,0.4729382519205627,0.6806972975176961,0.9587481378542453
1928-07-24,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,19.09000015258789,-0.1569073500454432,-0.2265472369389343,0.9599768343480134
1928-07-25,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0.576221107764896,0.8289254000554358,0.9628973695576993
1928-07-26,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,19.239999771118164,0.20832815931923765,0.30024136714636995,0.955290192790892
1928-07-27,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,0.935552532833106,1.3434424479472185,0.946710398415138
1928-07-30,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,0.2574625997122437,0.370962675398534,0.9307512373620846
1928-07-31,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,19.43000030517578,-0.20543918638598058,-0.2966909596067602,0.9078621298534814
1928-08-01,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,19.420000076293945,-0.05146798108475181,-0.07427171579177383,0.906141265186271
1928-08-02,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,19.329999923706055,-0.4634405367369365,-0.6701574569969004,0.8917737127338413
1928-08-03,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,19.360000610351562,0.15520272511080346,0.22373662405739125,0.8227268467104635
1928-08-06,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,19.579999923706055,1.1363600538156104,1.6301761224590372,0.8317687901984601
1928-08-07,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,19.489999771118164,-0.45965348793962635,-0.6646685666674479,0.8317029332245256
1928-08-08,19.25,19.25,19.25,19.25,19.25,-1.231399558422852,-1.7875627845898912,0.869650692273561
1928-08-09,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,19.299999237060547,0.25973629641842244,0.37423446552997675,0.8716667075419912
1928-08-10,19.25,19.25,19.25,19.25,19.25,-0.2590634146997117,-0.37423446552997675,0.6837084527872948
1928-08-13,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,19.290000915527344,0.20779696377841717,0.299476605157345,0.6595018804578107
1928-08-14,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,19.1299991607666,-0.8294543658209474,-1.2016401466142135,0.6706506664510795
1928-08-15,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,19.469999313354492,1.7773139963601858,2.5416022785932135,0.6901997755812287
1928-08-16,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,19.610000610351562,0.7190616432176444,1.0336747254329204,0.6957328775267697
1928-08-17,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,19.639999389648438,0.15297694218856517,0.22053043847929388,0.6566627896439898
1928-08-20,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0.6619199193242054,0.9518019653921073,0.6604759218202824
1928-08-21,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,1.2645422064308853,1.812910268964174,0.6994765207723096
1928-08-22,20.0,20.0,20.0,20.0,20.0,-0.09990238414763208,-0.14420071615868224,0.7007848695574921
1928-08-23,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,20.020000457763672,0.10000228881836826,0.14420071615868224,0.6965584492131429
1928-08-24,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,20.34000015258789,1.5984000374991147,2.287768285672609,0.753316731397988
1928-08-27,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,20.3799991607666,0.19665195613884912,0.28343020762928717,0.7533628338252227
1928-08-28,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,20.540000915527344,0.7850920576520926,1.1282253866601089,0.7476438931683907
1928-08-29,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,20.579999923706055,0.1947371294831468,0.2806730922331191,0.7477650333767955
1928-08-30,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,20.610000610351562,0.14577593176252623,0.21015707180929155,0.7411870479608732
1928-08-31,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,20.8700008392334,1.2615246054444418,1.808611091038781,0.7664206220150468
1928-09-04,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,20.969999313354492,0.4791493536172142,0.6896155682616367,0.7459895691153225
1928-09-05,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,21.06999969482422,0.476873556242996,0.6863479064731948,0.7446585985092558
1928-09-06,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,-0.6169870083032603,-0.8928814195886758,0.7545245355425642
1928-09-07,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,21.09000015258789,0.7163305382266172,1.0297626506141633,0.7390167725872161
1928-09-10,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,20.920000076293945,-0.8060695830440001,-1.167624872334816,0.6998780834862092
1928-09-11,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,21.079999923706055,0.7648176234636761,1.0992004907368624,0.7039760831648271
1928-09-12,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,21.15999984741211,0.3795062808140237,0.5464755294808832,0.6883187949090084
1928-09-13,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,-0.09452012243807983,-0.13642819811758855,0.6960075372994858
1928-09-14,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0.0,0.0,0.6457875188025662
1928-09-17,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,21.329999923706055,0.8987726563069565,1.2908625450922528,0.5845216957474039
1928-09-18,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,-0.7032330945466403,-1.0181350400621625,0.6266809689821053
1928-09-19,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0.0,0.0,0.6298416949675109
1928-09-20,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,0.1888527271122653,0.2721999451779311,0.6265954384326351
1928-09-21,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,0.6597610816554633,0.9487078680415983,0.595885754714449
1928-09-24,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0.3277139177153998,0.4720182309513099,0.5892733924130049
1928-09-25,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,-0.09332924628490114,-0.13470851178709609,0.594070801431265
1928-09-26,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,21.399999618530273,-0.046708215567992095,-0.06740145320236479,0.5231120725799028
1928-09-27,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,21.1299991607666,-1.2616844045636233,-1.8318060936957536,0.6126120739231738
1928-09-28,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,21.139999389648438,0.04732716175590568,0.0682625094842848,0.5971171054231851
1928-10-01,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,21.360000610351562,1.0406869775542837,1.4936353182496198,0.6277567519932535
1928-10-02,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,-0.46816656653682065,-0.6770075848924861,0.6424120072878811
1928-10-03,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,21.190000534057617,-0.32925538132931864,-0.47579883301098747,0.5985747455725077
1928-10-04,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,21.260000228881836,0.33034305361017147,0.47579883301098747,0.5945692083256673
1928-10-05,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,21.219999313354492,-0.18815105878033922,-0.2717002831491122,0.5894694819776312
1928-10-08,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,21.110000610351562,-0.5183727924708448,-0.7497989171773689,0.5846393727720336
1928-10-09,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,21.18000030517578,0.33159494457757344,0.4775989719994378,0.5689382797994
1928-10-10,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,21.40999984741211,1.0859279458089732,1.5582175323837433,0.5808526394888729
1928-10-11,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,21.510000228881836,0.467073246998706,0.6722754670870579,0.5681225291165521
1928-10-15,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,0.6508572206357144,0.9359459419647109,0.5774986515353507
1928-10-16,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,21.719999313354492,0.3233242312129514,0.46570580016833674,0.5774711390190121
1928-10-17,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,21.790000915527344,0.3222909962516063,0.4642199536392333,0.5782446280354042
1928-10-18,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,21.84000015258789,0.22945954547857195,0.33066092673275094,0.5534624148620767
1928-10-19,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0.5494456549742566,0.7905127858837346,0.5298637764049232
1928-10-22,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,21.809999465942383,-0.683058400655101,-0.9888259544528211,0.5592434389160102
1928-10-23,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,21.950000762939453,0.641913344453271,0.9231255254271709,0.5695744473000924
1928-10-24,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,0.18222782135954851,0.26265992707443786,0.5584288643805587
1928-10-25,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,21.90999984741211,-0.3638013848964561,-0.5258114895890564,0.5663934634051047
1928-10-26,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,21.649999618530273,-1.1866738050778425,-1.7222474748837868,0.6288922130330223
1928-10-29,22.0,22.0,22.0,22.0,22.0,1.6166299659892802,2.3136524218003274,0.7110111255560306
1928-10-30,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,21.760000228881836,-1.0909080505371094,-1.5824951986743052,0.69588588694129
1928-10-31,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,21.68000030517578,-0.36764670434089597,-0.5313794763493362,0.7039792251733127
1928-11-01,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,21.989999771118164,1.4298868153999722,2.0482812176961573,0.7326029590459314
